Lower95,Median,Upper95,Mean,SD,Mode,MCerr,MC.ofSD,SSeff,AC.200,psrf,parameter
1868.80441036935,1869.00022936846,1869.19327903115,1869.00030139615,0.0998106047162565,1869.00028854125,0.000576256795009101,0.6,30000,-0.0132331096264921,0.999970817201583,Ntot.breed[1]
1341,1472,1600,1466.56016666667,66.2210345798039,1474,3.90818270629089,5.9,287,0.629719151953975,1.03448800050466,Ntot.breed[2]
1512,1554,1634,1563.46763333333,30.9580538649023,1546,0.63515350664137,2.1,2376,0.134681803258973,1.00173609951912,Ntot.breed[3]
1405,1475,1528,1471.3425,27.2677033259402,1479,0.929900510351381,3.4,860,0.239454310797472,1.00912350346309,Ntot.breed[4]
1465,1509,1537,1507.24463333333,17.4035825053835,1517,0.216900823344292,1.2,6438,0.0371452668275816,1.00012938701186,Ntot.breed[5]
1595,1690,1809,1703.4499,58.3416039210579,1682,2.96801385105597,5.1,386,0.496050384010643,1.00179945809841,Ntot.breed[6]
1461,1571,1697,1577.3338,67.2476392576438,1554,3.47043095859775,5.2,375,0.51394912102509,1.00708309836655,Ntot.breed[7]
1452,1563,1701,1570.2855,63.0562272315465,1552,3.89019880882594,6.2,263,0.563726756588361,1.01169713576181,Ntot.breed[8]
1490,1589,1750,1593.88886666667,65.6545997393261,1598,5.63607585677382,8.6,136,0.637979002511178,1.01366094389565,Ntot.breed[9]
1488,1589,1775,1605.34876666667,72.3825907001131,1549,6.92828325629559,9.6,109,0.661893307655822,1.01961753826384,Ntot.breed[10]
1406,1515,1631,1516.8249,52.7159754956605,1517,3.46080553113762,6.6,232,0.545604142323178,1.03182488122416,Ntot.breed[11]
1392,1508,1597,1507.5268,56.5367870980466,1573,3.37663718577333,6,280,0.509120243034807,1.0321139514261,Ntot.breed[12]
1309,1433,1528,1427.7255,51.0616300113759,1443,2.71148325569323,5.3,355,0.46125149120287,1.02667188898962,Ntot.breed[13]
1334,1415,1524,1420.0771,47.6270864834522,1414,2.62490023386471,5.5,329,0.504189116571792,1.01944641488041,Ntot.breed[14]
1391,1448,1576,1458.88236666667,52.5757980083685,1409,2.67231521713401,5.1,387,0.505729590234112,1.01018313972223,Ntot.breed[15]
1618,1713,1794,1709.95116666667,39.6779299683898,1713,1.37411622666911,3.5,834,0.413810138005542,1.02380052218329,Ntot.breed[16]
1477,1581,1615,1566.4143,38.174399340424,1586,1.54498051034803,4,611,0.496770502758047,1.0306089543329,Ntot.breed[17]
1624,1770,1826,1755.74596666667,48.3664168344952,1772,1.18375783152618,2.4,1669,0.235563883782456,1.01635043853953,Ntot.breed[18]
